year,odometer,cylinders,fuel,manufacture,drive,paint,price,transmission
2017,31000,NaN,1.0,lincoln,NaN,NaN,20500,0.0
2005,114000,6,0.0,toyota,NaN,silver,15200,0.0
2017,45000,6,0.0,NaN,rwd,white,64000,0.0
2013,117398,6,0.0,audi,4wd,grey,18449,0.0
2016,90016,4,0.0,bmw,4wd,white,16995,0.0
2013,176233,8,0.0,ram,4wd,white,16750,0.0
2014,95724,6,0.0,ford,4wd,white,17750,0.0
2017,98158,4,0.0,audi,fwd,black,19750,0.0
2013,102413,4,0.0,cadillac,rwd,silver,13995,0.0
2011,133151,4,0.0,honda,fwd,silver,11995,0.0
2012,96383,4,0.0,volkswagen,fwd,silver,11995,0.0
2012,149036,NaN,0.0,chevrolet,NaN,white,NaN,1.0
2022,17777,NaN,1.0,tesla,rwd,NaN,44999,1.0
2007,132110,6,0.0,NaN,rwd,red,7000,1.0
2013,123400,4,0.0,audi,NaN,black,11998,0.0
2012,129000,8,0.0,gmc,4wd,black,17000,0.0
1999,104950,6,0.0,toyota,4wd,red,27997,0.0
2011,141468,8,0.0,lincoln,4wd,white,13995,0.0
2015,113987,4,0.0,kia,fwd,black,9999,0.0
2015,90659,4,0.0,kia,fwd,grey,9999,0.0
2009,125310,4,0.0,honda,4wd,silver,12495,0.0
2022,3,NaN,0.0,NaN,4wd,NaN,114425,0.0
2007,131179,8,0.0,toyota,rwd,silver,16995,0.0
2008,100121,8,0.0,NaN,4wd,black,12995,0.0
2014,135120,6,0.0,nissan,4wd,white,13995,0.0
2013,130729,4,0.0,hyundai,fwd,silver,11995,0.0
2011,132176,4,0.0,toyota,fwd,grey,14995,0.0
2013,141924,8,0.0,toyota,rwd,black,20995,0.0
2019,94752,4,0.0,kia,fwd,black,15999,0.0
2014,94737,8,0.0,jeep,4wd,red,41999,0.0
2018,33407,8,0.0,chevrolet,rwd,red,43999,1.0
2007,97681,NaN,0.0,lexus,fwd,NaN,NaN,0.0
2001,70000,6,0.0,NaN,rwd,black,17000,0.0
2013,120720,NaN,0.0,toyota,fwd,silver,NaN,0.0
2007,97681,NaN,0.0,lexus,fwd,NaN,NaN,0.0
2010,107000,6,0.0,NaN,4wd,NaN,12500,0.0
2009,114288,6,0.0,cadillac,NaN,NaN,8995,0.0
2017,98106,NaN,0.0,toyota,4wd,NaN,32777,0.0
2011,152356,NaN,0.0,toyota,4wd,NaN,24777,0.0
2012,99804,NaN,0.0,toyota,4wd,NaN,32777,0.0
2014,106408,NaN,0.0,ram,4wd,NaN,43777,0.0
2018,169830,NaN,0.0,ram,4wd,NaN,33777,0.0
2016,137081,NaN,0.0,ram,4wd,NaN,37777,0.0
2012,124427,NaN,0.0,ram,4wd,NaN,40777,1.0
2011,195438,NaN,0.0,ram,4wd,NaN,31777,0.0
2014,142236,NaN,0.0,ram,4wd,NaN,37777,0.0
2008,105043,NaN,0.0,lexus,4wd,NaN,12995,0.0
2021,45533,NaN,0.0,ram,4wd,NaN,62777,0.0
2014,117140,NaN,0.0,NaN,NaN,NaN,59777,0.0
1931,42000,4,0.0,NaN,rwd,grey,9000,1.0
2014,64979,NaN,0.0,jeep,4wd,NaN,25777,1.0
2008,127935,NaN,0.0,jeep,4wd,NaN,18777,0.0
2021,32742,NaN,0.0,jeep,4wd,NaN,41777,0.0
2015,100524,NaN,0.0,hyundai,NaN,NaN,13777,0.0
2017,128988,NaN,0.0,ford,4wd,NaN,45777,0.0
2016,113826,NaN,0.0,ford,4wd,NaN,34777,0.0
2017,112543,NaN,0.0,ford,4wd,NaN,44777,0.0
2011,123898,NaN,0.0,ford,4wd,NaN,36777,0.0
2017,122167,NaN,0.0,ford,4wd,NaN,46777,0.0
2014,100098,NaN,0.0,ford,4wd,NaN,28777,0.0
2008,105043,NaN,0.0,lexus,4wd,NaN,12995,0.0
2014,121041,NaN,0.0,ford,4wd,NaN,26777,0.0
2013,110413,NaN,0.0,ford,4wd,NaN,23777,0.0
2017,87403,NaN,0.0,ford,4wd,NaN,56777,0.0
2014,111556,NaN,0.0,ford,4wd,NaN,27997,0.0
2017,128535,NaN,0.0,ford,4wd,NaN,44777,0.0
2018,82043,NaN,0.0,ford,4wd,NaN,59777,0.0
2015,100639,NaN,0.0,ford,4wd,NaN,48777,0.0
2014,122022,NaN,0.0,chevrolet,4wd,NaN,27777,0.0
2020,63943,NaN,0.0,chevrolet,4wd,NaN,56777,0.0
2010,190364,NaN,0.0,ford,NaN,NaN,7800,0.0
2007,137148,6,0.0,acura,NaN,NaN,9985,0.0
2011,96876,4,0.0,gmc,NaN,NaN,11450,0.0
2007,136123,8,0.0,gmc,NaN,NaN,12599,0.0
2012,115077,6,0.0,chrysler,NaN,NaN,11995,0.0
2017,101578,4,0.0,nissan,NaN,NaN,11500,0.0
1963,100000,NaN,0.0,NaN,rwd,white,8000,0.0
2017,109078,4,0.0,nissan,NaN,NaN,11995,0.0
2013,111747,6,0.0,ford,NaN,NaN,11995,0.0
2018,117733,4,0.0,chevrolet,NaN,NaN,13999,0.0
2014,99250,6,0.0,honda,NaN,NaN,14999,0.0
2014,105542,6,0.0,ford,NaN,NaN,15559,0.0
2014,112183,6,0.0,nissan,NaN,NaN,13995,0.0
2017,94747,4,0.0,ford,NaN,NaN,13995,0.0
2010,134300,6,0.0,lexus,NaN,NaN,15995,0.0
2010,131769,6,0.0,lexus,NaN,NaN,14995,0.0
2012,107968,6,0.0,infiniti,NaN,NaN,14350,0.0
2012,112044,4,0.0,toyota,NaN,NaN,14999,0.0
2001,190735,NaN,0.0,NaN,NaN,NaN,95,0.0
2006,233872,6,0.0,toyota,fwd,silver,6995,0.0
2014,103402,4,0.0,honda,NaN,NaN,15995,0.0
2011,123920,8,0.0,infiniti,NaN,NaN,16999,0.0
2016,83334,4,0.0,ford,NaN,NaN,15999,0.0
2016,108793,4,0.0,audi,NaN,NaN,16995,0.0
2014,105723,6,0.0,acura,NaN,NaN,19999,0.0
2015,77000,6,0.0,bmw,4wd,black,24999,0.0
2013,84000,6,0.0,volvo,4wd,silver,15495,0.0
2015,103000,4,0.0,toyota,fwd,grey,14395,0.0
2015,95000,4,0.0,volkswagen,fwd,blue,11699,0.0
2017,102000,4,0.0,toyota,fwd,black,18999,0.0
2018,67000,6,0.0,toyota,4wd,orange,34999,0.0
2009,179000,4,0.0,toyota,fwd,white,7999,0.0
2014,104000,4,0.0,bmw,rwd,white,13999,0.0
2012,63000,5,0.0,volkswagen,fwd,white,13568,0.0
2016,83000,6,0.0,bmw,4wd,white,24999,0.0
2016,106000,6,0.0,ram,4wd,white,44899,1.0
2015,92000,8,0.0,ram,4wd,silver,21295,0.0
2004,98129,NaN,0.0,chevrolet,fwd,NaN,NaN,0.0
2018,91000,8,0.0,chevrolet,4wd,white,31999,0.0
2014,80000,4,1.0,chevrolet,fwd,black,14999,0.0
2011,68000,6,0.0,nissan,fwd,silver,12300,0.0
2017,82000,4,0.0,jaguar,rwd,grey,16999,0.0
2015,113000,6,0.0,lexus,rwd,silver,19999,0.0
2014,58000,NaN,1.0,bmw,rwd,grey,16999,0.0
2013,106000,6,0.0,dodge,4wd,blue,14999,0.0
2015,82000,4,0.0,toyota,fwd,grey,18820,0.0
2017,97000,6,0.0,subaru,4wd,black,21999,0.0
2015,92000,4,0.0,toyota,fwd,silver,18369,0.0
2018,64000,4,0.0,NaN,fwd,red,22950,0.0
2013,103000,6,0.0,infiniti,4wd,black,14999,0.0
2016,96000,4,0.0,subaru,4wd,black,18495,0.0
2014,97000,4,1.0,audi,4wd,black,15495,1.0
2013,51000,5,0.0,volkswagen,fwd,grey,13995,0.0
2014,90000,6,0.0,NaN,rwd,white,18999,0.0
2016,72000,4,0.0,volkswagen,fwd,silver,15999,1.0
2022,8000,6,0.0,ram,4wd,white,69000,0.0
2018,52000,4,0.0,audi,4wd,white,36995,0.0
2014,54000,4,0.0,honda,4wd,brown,19499,0.0
2011,78000,6,0.0,lexus,rwd,red,18985,0.0
2014,80000,4,0.0,bmw,rwd,white,17999,0.0
2012,111806,4,0.0,NaN,fwd,NaN,9995,0.0
2015,96000,4,0.0,nissan,rwd,white,14999,1.0
2012,35000,NaN,1.0,nissan,fwd,red,8999,0.0
2016,111000,6,0.0,gmc,4wd,black,17444,0.0
2012,100000,4,0.0,lexus,fwd,grey,15885,0.0
2014,85000,8,0.0,ram,4wd,black,27999,0.0
2014,115500,6,0.0,ford,rwd,green,11999,0.0
2015,51000,4,0.0,bmw,rwd,grey,19495,0.0
2013,115000,6,0.0,infiniti,rwd,silver,14779,0.0
2015,38000,NaN,1.0,nissan,fwd,red,14995,0.0
2015,104000,8,1.0,gmc,4wd,silver,35999,0.0
2015,50000,4,0.0,subaru,4wd,grey,19495,0.0
2015,96000,4,0.0,bmw,rwd,white,18495,0.0
2013,80000,4,1.0,audi,4wd,black,15999,1.0
2015,92000,4,0.0,volkswagen,fwd,black,13999,0.0
2016,104000,8,0.0,gmc,4wd,grey,32235,0.0
2015,77000,8,0.0,chevrolet,4wd,silver,32999,0.0
2014,113000,4,0.0,toyota,fwd,blue,16999,0.0
2018,90000,8,0.0,ford,rwd,white,28550,0.0
2015,96000,6,0.0,NaN,rwd,black,18999,0.0
2009,113000,4,0.0,toyota,fwd,blue,9999,0.0
2012,90000,6,0.0,NaN,4wd,grey,16999,0.0
2014,79000,4,0.0,cadillac,rwd,white,15999,0.0
2018,38000,NaN,1.0,tesla,4wd,black,43999,0.0
2014,94000,NaN,1.0,bmw,rwd,grey,14999,0.0
2007,114789,8,0.0,gmc,NaN,NaN,11999,0.0
2013,111000,8,1.0,cadillac,4wd,black,24650,0.0
2013,78000,6,0.0,acura,4wd,black,17999,0.0
2013,86000,6,0.0,cadillac,fwd,custom,15995,0.0
2016,78000,4,0.0,NaN,fwd,red,19495,0.0
2015,64000,4,0.0,audi,fwd,black,18999,0.0
2012,95000,4,0.0,hyundai,fwd,red,10999,1.0
2013,78000,6,0.0,lexus,fwd,black,19595,0.0
2015,93000,6,0.0,bmw,4wd,black,19495,0.0
2016,74000,4,0.0,audi,fwd,black,16495,0.0
2016,96000,4,0.0,land,4wd,black,18995,0.0
2014,116000,8,1.0,gmc,4wd,silver,19999,0.0
2016,98000,4,0.0,bmw,4wd,white,17999,0.0
2017,132000,8,0.0,chevrolet,4wd,grey,26999,0.0
2014,111765,4,0.0,kia,fwd,silver,7999,0.0
2014,83000,4,0.0,NaN,rwd,white,15999,0.0
2017,60000,4,0.0,NaN,rwd,red,23999,0.0
2015,114000,8,0.0,nissan,4wd,grey,15795,0.0
2015,95000,4,0.0,audi,fwd,grey,14495,0.0
2016,95000,6,0.0,NaN,rwd,black,20999,0.0
2013,65000,6,0.0,infiniti,4wd,green,17999,0.0
2015,131467,8,0.0,NaN,rwd,white,35000,0.0
2016,103012,4,0.0,chevrolet,fwd,white,7999,0.0
2018,116775,4,0.0,toyota,fwd,black,19995,0.0
2017,54000,8,0.0,toyota,fwd,white,21700,0.0
2014,164816,4,0.0,kia,fwd,white,5995,0.0
2016,123073,4,0.0,hyundai,fwd,silver,9999,0.0
2007,90488,4,1.0,toyota,fwd,black,10995,0.0
2011,162147,4,0.0,hyundai,fwd,silver,6999,0.0
2011,167156,4,0.0,hyundai,fwd,black,7995,0.0
2007,123462,4,1.0,toyota,fwd,black,10495,0.0
2011,140600,4,0.0,hyundai,fwd,white,7999,0.0
2007,128616,4,1.0,toyota,fwd,red,9995,0.0
2012,81000,4,0.0,mini,fwd,NaN,8900,0.0
2013,114037,4,0.0,nissan,fwd,NaN,9995,0.0
2015,113056,4,0.0,hyundai,fwd,red,9995,0.0
2017,112304,4,0.0,NaN,fwd,red,11999,0.0
2004,196449,8,0.0,ford,rwd,white,5999,0.0
2013,153141,6,0.0,chrysler,rwd,black,8999,0.0
2012,128915,4,0.0,hyundai,rwd,black,8495,0.0
2008,130043,8,0.0,NaN,4wd,white,29995,0.0
2007,157462,6,0.0,NaN,rwd,custom,8495,0.0
2011,146447,6,0.0,nissan,4wd,black,9995,0.0
2011,186822,6,0.0,honda,rwd,grey,8995,0.0
2011,109488,4,0.0,chevrolet,rwd,black,6995,0.0
2008,121649,4,0.0,audi,rwd,black,6495,0.0
2011,85162,6,0.0,chrysler,rwd,custom,7995,0.0
2008,167120,8,0.0,chevrolet,4wd,custom,11995,0.0
2000,59585,4,0.0,ford,fwd,white,6495,0.0
2011,203782,6,0.0,chevrolet,rwd,white,10995,0.0
2010,157843,8,0.0,chevrolet,rwd,white,11999,0.0
2010,200450,8,0.0,chevrolet,rwd,white,10995,0.0
2015,129150,4,0.0,bmw,rwd,black,11995,0.0
2013,154118,8,0.0,ford,4wd,white,16999,0.0
2013,138000,4,1.0,toyota,NaN,NaN,12700,0.0
2007,184000,6,0.0,jeep,4wd,black,16500,0.0
2014,94000,4,0.0,kia,NaN,NaN,9900,0.0
2010,72266,5,0.0,vw,fwd,white,8995,0.0
2014,138291,4,0.0,subaru,4wd,NaN,13995,0.0
2019,61249,8,0.0,gmc,4wd,black,67998,0.0
2013,124993,6,0.0,nissan,fwd,white,9995,0.0
2015,116760,4,0.0,nissan,fwd,white,12995,0.0
2009,146587,6,0.0,nissan,4wd,silver,11995,1.0
2015,128020,4,0.0,NaN,rwd,NaN,15999,0.0
2010,99929,8,0.0,mercedes,rwd,grey,17995,0.0
2009,106139,8,0.0,mercedes,rwd,silver,14995,0.0
2013,95127,4,0.0,NaN,NaN,NaN,12895,0.0
2004,133667,6,0.0,gmc,NaN,purple,6250,0.0
2015,119652,4,0.0,NaN,fwd,grey,12995,0.0
2000,70000,NaN,0.0,vw,NaN,NaN,4000,0.0
2018,93850,4,0.0,kia,fwd,blue,13995,0.0
2021,45582,6,0.0,ram,4wd,white,52999,0.0
2016,127598,4,0.0,mazda,fwd,grey,13995,0.0
2013,117335,4,0.0,NaN,rwd,NaN,11995,0.0
1990,76000,6,0.0,NaN,rwd,NaN,10,1.0
2009,64009,6,0.0,hyundai,NaN,NaN,10995,0.0
2020,20193,4,0.0,NaN,fwd,silver,39482,0.0
2020,30334,6,0.0,NaN,4wd,NaN,35974,0.0
2015,109487,4,0.0,audi,4wd,NaN,15899,0.0
2004,173000,6,0.0,ford,rwd,white,7450,0.0
2018,22000,8,0.0,cadillac,rwd,NaN,96750,0.0
2016,45417,4,0.0,ford,fwd,blue,23995,0.0
2019,145997,8,0.0,chevrolet,4wd,white,28651,0.0
2017,156576,4,0.0,chevrolet,fwd,silver,10995,0.0
2013,128216,NaN,0.0,toyota,fwd,silver,NaN,0.0
2006,185000,6,1.0,toyota,4wd,white,7995,0.0
2006,72800,8,0.0,nissan,rwd,blue,13995,0.0
2006,142250,6,0.0,bmw,rwd,silver,6995,0.0
2004,230000,6,0.0,acura,4wd,NaN,3450,0.0
2006,90000,6,0.0,ford,fwd,red,5450,0.0
2012,147000,6,0.0,mazda,fwd,red,10995,1.0
2002,190000,4,0.0,honda,fwd,black,3995,0.0
2012,148000,4,0.0,mazda,fwd,grey,7450,1.0
2008,169000,4,0.0,subaru,4wd,black,9450,1.0
2010,136000,6,0.0,jeep,4wd,black,21450,0.0
2006,132000,6,0.0,ford,rwd,white,8450,0.0
2013,153049,NaN,0.0,bmw,NaN,silver,11900,0.0
2019,20000,8,0.0,toyota,rwd,silver,34900,0.0
2009,151250,6,0.0,toyota,4wd,red,11450,0.0
2007,196000,4,1.0,toyota,fwd,NaN,6450,0.0
2013,150000,4,0.0,dodge,fwd,blue,4995,1.0
2007,204000,8,0.0,ford,4wd,silver,8995,0.0
2015,86500,4,0.0,subaru,4wd,white,21995,1.0
2012,161000,6,0.0,chevrolet,fwd,white,6995,0.0
2015,60000,4,0.0,subaru,4wd,black,23900,0.0
2013,83000,4,0.0,volkswagen,fwd,black,9800,0.0
2005,165000,8,0.0,lexus,4wd,white,9450,0.0
2004,211000,6,0.0,toyota,4wd,blue,9450,0.0
2010,145750,4,0.0,mazda,fwd,red,7450,0.0
2017,125000,6,0.0,ram,fwd,white,23995,0.0
2017,82000,4,0.0,toyota,fwd,blue,16900,0.0
2007,126000,6,0.0,nissan,rwd,blue,6995,0.0
2001,76000,4,0.0,toyota,rwd,blue,14995,1.0
2011,153000,4,0.0,mazda,fwd,black,7450,0.0
2007,148000,4,1.0,toyota,fwd,white,8750,0.0
2009,154759,NaN,0.0,mini,NaN,NaN,2450,1.0
2009,149253,NaN,0.0,hyundai,NaN,NaN,6200,0.0
2010,149000,6,0.0,acura,fwd,grey,9450,0.0
2004,183000,4,0.0,toyota,rwd,silver,8450,1.0
2013,96000,6,0.0,honda,fwd,silver,13000,0.0
2015,44000,4,0.0,toyota,fwd,black,13900,0.0
2011,100000,6,0.0,NaN,NaN,grey,8000,0.0
2001,177595,NaN,0.0,toyota,NaN,blue,3800,0.0
2011,151300,6,0.0,bmw,rwd,white,8995,0.0
2009,111837,6,0.0,NaN,rwd,silver,9995,0.0
2013,74055,4,0.0,NaN,rwd,black,10995,0.0
2011,173300,8,0.0,NaN,rwd,white,10995,0.0
2017,85148,8,0.0,ram,rwd,NaN,28000,0.0
2020,54287,4,0.0,jeep,4wd,white,32955,1.0
2018,84895,6,0.0,ram,4wd,NaN,53000,0.0
2001,222000,8,0.0,dodge,rwd,silver,3000,1.0
2005,109000,NaN,0.0,chrysler,NaN,NaN,2650,0.0
2021,57,8,0.0,ford,rwd,blue,119888,0.0
2006,114000,6,0.0,nissan,NaN,NaN,6500,0.0
2002,197281,6,0.0,volkswagen,fwd,silver,8500,0.0
2014,119000,4,0.0,nissan,fwd,white,10500,0.0
2015,53314,6,0.0,chrysler,rwd,black,18480,0.0
2014,200000,NaN,0.0,NaN,NaN,NaN,3500,0.0
2001,152000,8,0.0,jeep,4wd,custom,4995,0.0
2007,179850,6,0.0,NaN,4wd,grey,7495,0.0
2015,112079,4,0.0,mazda,fwd,red,13995,0.0
2006,99779,8,0.0,ford,4wd,red,14980,0.0
2007,112844,6,0.0,lexus,rwd,grey,12995,0.0
2014,98354,8,1.0,ford,4wd,green,25999,0.0
2011,108704,8,1.0,ford,4wd,green,24999,0.0
2008,108925,NaN,1.0,ford,fwd,green,17999,0.0
2014,67351,8,1.0,ford,4wd,green,27999,0.0
2009,76862,10,0.0,ford,4wd,green,24999,0.0
2000,60951,8,0.0,NaN,rwd,blue,26999,0.0
2000,185678,8,0.0,ford,4wd,white,24999,0.0
1999,139554,8,0.0,ford,4wd,custom,28999,0.0
2001,97065,10,0.0,ford,4wd,white,19988,0.0
2003,121829,8,0.0,ford,4wd,white,28999,0.0
2017,149957,8,1.0,ford,4wd,black,50980,0.0
2012,228328,8,0.0,toyota,4wd,silver,20999,0.0
2015,131728,4,0.0,toyota,fwd,white,16995,0.0
2015,131118,6,0.0,ram,4wd,white,35999,0.0
2015,80860,6,0.0,ram,rwd,silver,49999,0.0
2015,102097,6,0.0,ram,4wd,grey,48999,0.0
2021,73406,6,0.0,ram,4wd,white,49999,0.0
2021,51134,6,0.0,ram,4wd,white,51999,0.0
2016,103382,4,0.0,honda,fwd,blue,16999,0.0
1991,167500,6,0.0,toyota,4wd,NaN,15900,1.0
2005,119388,8,0.0,gmc,4wd,white,21999,0.0
2014,129782,4,0.0,ford,fwd,white,17999,0.0
2010,51924,6,0.0,ford,4wd,white,21999,0.0
2014,98187,8,1.0,ford,rwd,white,42999,0.0
2014,140251,NaN,0.0,chevrolet,NaN,white,12999,0.0
2016,126317,NaN,1.0,chevrolet,NaN,black,NaN,0.0
2015,70583,4,0.0,subaru,4wd,red,18995,1.0
2015,97143,4,0.0,subaru,4wd,green,17995,0.0
2018,33267,6,0.0,NaN,rwd,grey,44995,0.0
1997,129360,6,0.0,NaN,4wd,white,34999,0.0
2006,199870,6,0.0,dodge,rwd,blue,17999,0.0
2001,73420,6,0.0,dodge,rwd,silver,26999,0.0
2000,128522,6,0.0,dodge,4wd,silver,28999,0.0
2012,133040,NaN,0.0,NaN,NaN,black,11988,0.0
2007,173601,6,0.0,NaN,4wd,black,27999,0.0
1999,169040,6,0.0,dodge,4wd,red,24999,1.0
2004,197768,6,0.0,dodge,4wd,silver,26999,0.0
2011,207114,4,0.0,subaru,4wd,grey,5300,0.0
2014,186913,8,0.0,chevrolet,rwd,white,24999,0.0
2014,139942,8,0.0,chevrolet,4wd,blue,32999,0.0
2012,187487,8,0.0,chevrolet,rwd,white,17999,0.0
2006,83255,8,0.0,chevrolet,rwd,white,16999,0.0
2006,115662,6,0.0,chevrolet,4wd,green,15999,1.0
2009,92877,8,0.0,NaN,4wd,white,15999,0.0
2009,65246,5,0.0,chevrolet,4wd,white,16999,0.0
2016,94806,4,0.0,bmw,rwd,white,16999,0.0
2011,207114,4,0.0,subaru,4wd,grey,5300,0.0
1929,1,4,0.0,mercedes,rwd,custom,2000,0.0
2018,37185,6,0.0,NaN,rwd,grey,44995,0.0
2010,61477,6,0.0,lexus,fwd,NaN,19995,0.0
2020,24490,8,0.0,ram,rwd,black,42900,0.0
2008,155550,6,1.0,lexus,4wd,NaN,10700,0.0
2021,35000,NaN,0.0,nissan,NaN,silver,20500,0.0
1970,10195,NaN,1.0,ford,NaN,NaN,39995,1.0
2005,93287,6,0.0,lexus,4wd,grey,11995,0.0
2004,73934,8,0.0,chevrolet,4wd,NaN,14999,0.0
2018,115047,4,0.0,kia,fwd,white,13995,0.0
2007,104544,8,0.0,dodge,4wd,NaN,14999,0.0
2008,125247,6,0.0,jeep,4wd,grey,8995,0.0
2008,134500,4,0.0,ford,4wd,NaN,6500,0.0
2014,141248,NaN,0.0,NaN,NaN,NaN,895,0.0
2019,45000,NaN,0.0,ford,4wd,silver,35800,0.0
2016,40000,NaN,0.0,toyota,4wd,NaN,21500,0.0
2011,32000,NaN,0.0,NaN,4wd,white,37700,0.0
2009,56000,6,0.0,toyota,fwd,white,9999,0.0
2019,150184,6,0.0,ford,rwd,white,29500,0.0
2011,96870,6,0.0,infiniti,rwd,NaN,17995,0.0
2017,51800,NaN,0.0,ford,rwd,NaN,299,0.0
2010,103838,6,0.0,honda,fwd,NaN,12995,0.0
2019,10000,NaN,0.0,dodge,NaN,NaN,76998,0.0
1989,225000,NaN,0.0,gmc,NaN,NaN,6800,0.0
2007,228000,4,1.0,honda,fwd,black,3600,0.0
2010,97096,4,0.0,honda,fwd,blue,11995,0.0
2014,148254,NaN,1.0,ford,NaN,black,11995,0.0
2015,71103,6,0.0,kia,fwd,silver,18988,0.0
2014,94000,4,0.0,audi,fwd,white,13995,0.0
2017,26430,NaN,0.0,chevrolet,4wd,NaN,NaN,0.0
2016,83500,4,0.0,hyundai,fwd,white,11995,0.0
2019,45000,4,0.0,jeep,fwd,white,16995,0.0
2005,111800,4,0.0,chrysler,NaN,silver,4000,0.0
2013,155823,NaN,0.0,ford,NaN,NaN,15999,0.0
2014,70000,4,0.0,honda,fwd,silver,8500,0.0
2017,53060,4,0.0,infiniti,rwd,grey,22995,0.0
2015,87730,8,1.0,ford,4wd,silver,46980,0.0
2012,120528,6,0.0,infiniti,4wd,grey,13995,0.0
2013,118570,6,0.0,infiniti,rwd,white,15995,0.0
2018,94725,4,0.0,hyundai,fwd,white,15995,0.0
2014,169877,6,0.0,NaN,NaN,brown,9995,0.0
2006,82227,5,0.0,NaN,4wd,red,15995,0.0
2021,18500,4,0.0,jeep,4wd,blue,27900,0.0
2015,128588,4,0.0,honda,fwd,grey,12995,0.0
2021,15900,4,1.0,toyota,4wd,red,44900,0.0
2006,98410,4,0.0,honda,fwd,white,9995,0.0
2010,109951,4,0.0,honda,fwd,orange,10995,0.0
2002,100000,8,0.0,NaN,NaN,white,7500,0.0
2013,107813,6,0.0,ford,4wd,black,15995,0.0
2002,99000,8,0.0,ford,4wd,blue,6900,0.0
2016,85000,4,0.0,NaN,rwd,black,26800,0.0
2014,155802,6,0.0,jeep,4wd,grey,13495,0.0
2012,127179,8,0.0,NaN,rwd,white,15500,0.0
2016,85000,4,0.0,mercedes,rwd,black,26800,0.0
2018,45587,NaN,1.0,tesla,NaN,black,47995,0.0
2012,131950,NaN,0.0,toyota,fwd,blue,10999,0.0
2015,146356,NaN,0.0,mazda,fwd,silver,NaN,0.0
2016,85000,4,0.0,mercedes,rwd,black,26800,0.0
2018,55000,4,0.0,honda,NaN,NaN,20900,0.0
2016,141000,NaN,0.0,honda,NaN,NaN,12999,0.0
2011,156000,NaN,0.0,nissan,NaN,NaN,13999,0.0
2017,87000,NaN,0.0,nissan,NaN,NaN,12999,0.0
2010,100550,NaN,0.0,bmw,NaN,NaN,12999,0.0
2014,94000,NaN,0.0,ford,NaN,NaN,12999,0.0
2022,900,NaN,1.0,tesla,4wd,grey,49999,0.0
2009,97000,NaN,0.0,land,NaN,NaN,12999,0.0
2012,167000,NaN,0.0,mercedes,NaN,NaN,12999,0.0
2013,112401,NaN,0.0,dodge,fwd,NaN,8995,0.0
2021,5000,6,0.0,ford,4wd,black,54900,0.0
2013,95424,6,0.0,infiniti,4wd,grey,8800,0.0
2016,113092,6,0.0,honda,fwd,grey,NaN,0.0
1998,127000,8,0.0,NaN,4wd,NaN,1,0.0
2007,170822,6,0.0,ford,fwd,brown,3495,0.0
2005,173000,8,0.0,lexus,4wd,black,19500,0.0
2020,43228,NaN,0.0,gmc,rwd,NaN,39488,0.0
2016,60000,6,0.0,acura,NaN,black,NaN,0.0
2019,35301,NaN,1.0,chevrolet,fwd,NaN,25888,0.0
2013,148579,8,0.0,ram,rwd,white,13999,0.0
2020,55370,NaN,0.0,ford,rwd,NaN,44444,0.0
2015,90810,4,0.0,NaN,rwd,silver,17295,0.0
2017,44151,NaN,0.0,ford,rwd,NaN,45244,0.0
2019,57652,6,0.0,jeep,4wd,white,34400,0.0
2017,68897,6,0.0,toyota,4wd,grey,33600,1.0
2019,27332,NaN,0.0,ford,rwd,white,NaN,0.0
2018,71169,NaN,0.0,ford,rwd,NaN,52722,0.0
2020,11283,NaN,0.0,mitsubishi,NaN,NaN,59888,0.0
2013,89539,NaN,0.0,ford,fwd,NaN,24133,0.0
2008,120300,4,0.0,mazda,fwd,silver,5999,1.0
2015,63000,4,0.0,honda,NaN,silver,NaN,0.0
2019,46958,NaN,0.0,mitsubishi,NaN,NaN,69995,0.0
2013,71000,4,0.0,toyota,NaN,NaN,NaN,0.0
2011,61500,4,0.0,kia,fwd,silver,10700,0.0
2012,265950,NaN,0.0,NaN,NaN,NaN,49900,1.0
2013,73000,4,0.0,bmw,NaN,white,NaN,0.0
1980,93000,4,0.0,toyota,rwd,white,2900,1.0
2017,79522,NaN,0.0,toyota,fwd,NaN,17999,0.0
1997,190000,NaN,0.0,chevrolet,NaN,NaN,8900,0.0
2009,128000,5,0.0,NaN,4wd,custom,10999,1.0
2005,194000,4,0.0,vw,fwd,blue,3995,1.0
2008,27128,NaN,NaN,acura,NaN,NaN,17988,NaN
2001,94000,8,0.0,NaN,fwd,red,4995,0.0
2003,237000,8,0.0,NaN,rwd,green,5995,0.0
2005,106000,8,0.0,NaN,4wd,green,9995,0.0
2003,143000,8,0.0,land,4wd,silver,6995,0.0
2003,225000,4,0.0,toyota,fwd,grey,3995,0.0
2013,104927,6,0.0,acura,4wd,white,NaN,0.0
2013,111493,NaN,0.0,acura,NaN,silver,14999,0.0
1998,165000,6,0.0,mercedes,rwd,silver,5995,0.0
2011,156000,8,0.0,ford,rwd,white,15500,0.0
2018,41000,6,0.0,to,4wd,white,26900,0.0
2011,143425,NaN,1.0,chevrolet,4wd,white,15999,0.0
2010,100326,6,0.0,acura,fwd,NaN,15950,0.0
2007,140000,8,0.0,NaN,fwd,white,6995,0.0
2005,99000,NaN,0.0,saab,NaN,NaN,3500,0.0
2020,68247,4,0.0,toyota,fwd,white,NaN,0.0
2012,177000,8,0.0,ford,rwd,white,12900,0.0
